* Measurement data measured by REW V5.20.13
* Source: Umik-1  Gain: 18dB  , MICROPHONE, L, volume: 0.318. Timing signal peak level 0.0 dBFS, measurement signal peak level zero
* Format: 512k Log Swept Sine, 1 sweep at -6.0 dBFS using an acoustic timing reference
* Dated: Aug 1, 2026 4:07:08 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ZMF Blackwood right
* Measurement: Blackwood R
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
2781.372070 95.703 -19.8348
2781.738281 95.701 -19.8506
2782.104492 95.697 -19.8648
2782.470703 95.692 -19.8695
2782.836914 95.687 -19.8596
2783.203125 95.683 -19.8354
2783.569336 95.680 -19.8036
2783.935547 95.681 -19.7744
2784.301758 95.683 -19.7575
2784.667969 95.685 -19.7565
2785.034180 95.685 -19.7670
2785.400391 95.684 -19.7793
2785.766602 95.681 -19.7844
2786.132812 95.678 -19.7795
2786.499023 95.676 -19.7695
2786.865234 95.675 -19.7626
2787.231445 95.674 -19.7634
2787.597656 95.672 -19.7694
2787.963867 95.669 -19.7731
2788.330078 95.666 -19.7679
2788.696289 95.663 -19.7543
2789.062500 95.662 -19.7389
2789.428711 95.663 -19.7305
2789.794922 95.663 -19.7325
2790.161133 95.663 -19.7413
2790.527344 95.662 -19.7498
2790.893555 95.661 -19.7530
2791.259766 95.660 -19.7520
2791.625977 95.659 -19.7516
2791.992188 95.659 -19.7549
2792.358398 95.659 -19.7607
2792.724609 95.658 -19.7643
2793.090820 95.657 -19.7632
2793.457031 95.656 -19.7598
2793.823242 95.656 -19.7599
2794.189453 95.656 -19.7668
2794.555664 95.654 -19.7767
2794.921875 95.651 -19.7806
2795.288086 95.647 -19.7711
2795.654297 95.645 -19.7493
2796.020508 95.645 -19.7253
2796.386719 95.646 -19.7126
2796.752930 95.648 -19.7179
2797.119141 95.647 -19.7369
2797.485352 95.644 -19.7568
2797.851562 95.639 -19.7648
2798.217773 95.633 -19.7562
2798.583984 95.629 -19.7360
2798.950195 95.627 -19.7151
2799.316406 95.627 -19.7026
2799.682617 95.627 -19.7010
2800.048828 95.625 -19.7058
2800.415039 95.623 -19.7097
2800.781250 95.620 -19.7070
2801.147461 95.618 -19.6968
2801.513672 95.617 -19.6824
2801.879883 95.617 -19.6694
2802.246094 95.618 -19.6630
2802.612305 95.620 -19.6650
2802.978516 95.621 -19.6741
2803.344727 95.621 -19.6855
2803.710938 95.620 -19.6940
2804.077148 95.618 -19.6958
2804.443359 95.616 -19.6907
2804.809570 95.615 -19.6819
2805.175781 95.615 -19.6743
2805.541992 95.615 -19.6706
2805.908203 95.614 -19.6701
2806.274414 95.613 -19.6689
2806.640625 95.611 -19.6638
2807.006836 95.610 -19.6545
2807.373047 95.609 -19.6455
2807.739258 95.610 -19.6428
2808.105469 95.610 -19.6502
2808.471680 95.610 -19.6659
2808.837891 95.607 -19.6838
2809.204102 95.604 -19.6974
2809.570312 95.600 -19.7037
2809.936523 95.596 -19.7043
2810.302734 95.593 -19.7030
2810.668945 95.590 -19.7021
2811.035156 95.588 -19.7015
2811.401367 95.586 -19.7004
2811.767578 95.584 -19.6995
2812.133789 95.582 -19.7009
2812.500000 95.580 -19.7052
2812.866211 95.577 -19.7089
2813.232422 95.573 -19.7041
2813.598633 95.569 -19.6851
2813.964844 95.566 -19.6531
2814.331055 95.567 -19.6180
2814.697266 95.570 -19.5923
2815.063477 95.573 -19.5830
2815.429688 95.576 -19.5875
2815.795898 95.578 -19.5964
2816.162109 95.578 -19.6022
2816.528320 95.579 -19.6058
2816.894531 95.580 -19.6154
2817.260742 95.582 -19.6384
2817.626953 95.581 -19.6736
2817.993164 95.577 -19.7097
2818.359375 95.571 -19.7328
2818.725586 95.565 -19.7361
2819.091797 95.559 -19.7241
2819.458008 95.556 -19.7086
2819.824219 95.555 -19.6993
2820.190430 95.553 -19.6975
2820.556641 95.551 -19.6969
2820.922852 95.549 -19.6912
2821.289062 95.548 -19.6804
2821.655273 95.548 -19.6713
2822.021484 95.550 -19.6712
2822.387695 95.551 -19.6816
2822.753906 95.550 -19.6962
2823.120117 95.548 -19.7065
2823.486328 95.546 -19.7087
2823.852539 95.545 -19.7068
2824.218750 95.545 -19.7090
2824.584961 95.544 -19.7197
2824.951172 95.542 -19.7352
2825.317383 95.538 -19.7462
2825.683594 95.534 -19.7444
2826.049805 95.529 -19.7294
2826.416016 95.527 -19.7086
2826.782227 95.526 -19.6917
2827.148438 95.526 -19.6836
2827.514648 95.525 -19.6823
2827.880859 95.524 -19.6814
2828.247070 95.522 -19.6765
2828.613281 95.520 -19.6683
2828.979492 95.520 -19.6610
2829.345703 95.520 -19.6587
2829.711914 95.519 -19.6620
2830.078125 95.519 -19.6685
2830.444336 95.517 -19.6755
2830.810547 95.515 -19.6813
2831.176758 95.513 -19.6851
2831.542969 95.510 -19.6851
2831.909180 95.508 -19.6788
2832.275391 95.506 -19.6666
2832.641602 95.505 -19.6527
2833.007812 95.506 -19.6451
2833.374023 95.507 -19.6499
2833.740234 95.508 -19.6663
2834.106445 95.506 -19.6852
2834.472656 95.502 -19.6960
2834.838867 95.498 -19.6936
2835.205078 95.496 -19.6829
2835.571289 95.495 -19.6754
2835.937500 95.496 -19.6794
2836.303711 95.495 -19.6943
2836.669922 95.493 -19.7107
2837.036133 95.489 -19.7183
2837.402344 95.486 -19.7146
2837.768555 95.485 -19.7065
2838.134766 95.485 -19.7045
2838.500977 95.485 -19.7137
2838.867188 95.484 -19.7303
2839.233398 95.481 -19.7446
2839.599609 95.478 -19.7491
2839.965820 95.476 -19.7446
2840.332031 95.474 -19.7377
2840.698242 95.474 -19.7352
2841.064453 95.473 -19.7383
2841.430664 95.471 -19.7427
2841.796875 95.469 -19.7427
2842.163086 95.467 -19.7373
2842.529297 95.466 -19.7308
2842.895508 95.466 -19.7287
2843.261719 95.465 -19.7325
2843.627930 95.463 -19.7387
2843.994141 95.460 -19.7415
2844.360352 95.457 -19.7383
2844.726562 95.455 -19.7317
2845.092773 95.454 -19.7277
2845.458984 95.453 -19.7305
2845.825195 95.451 -19.7388
2846.191406 95.448 -19.7468
2846.557617 95.444 -19.7484
2846.923828 95.441 -19.7415
2847.290039 95.439 -19.7296
2847.656250 95.438 -19.7194
2848.022461 95.438 -19.7163
2848.388672 95.438 -19.7208
2848.754883 95.436 -19.7290
2849.121094 95.434 -19.7353
2849.487305 95.432 -19.7358
2849.853516 95.430 -19.7306
2850.219727 95.428 -19.7231
2850.585938 95.427 -19.7175
2850.952148 95.426 -19.7156
2851.318359 95.425 -19.7159
2851.684570 95.423 -19.7147
2852.050781 95.421 -19.7096
2852.416992 95.419 -19.7010
2852.783203 95.418 -19.6934
2853.149414 95.418 -19.6914
2853.515625 95.417 -19.6969
2853.881836 95.415 -19.7072
2854.248047 95.412 -19.7163
2854.614258 95.408 -19.7186
2854.980469 95.405 -19.7129
2855.346680 95.403 -19.7030
2855.712891 95.402 -19.6956
2856.079102 95.401 -19.6960
2856.445312 95.401 -19.7051
2856.811523 95.400 -19.7194
2857.177734 95.398 -19.7333
2857.543945 95.397 -19.7437
2857.910156 95.395 -19.7510
2858.276367 95.394 -19.7593
2858.642578 95.394 -19.7733
2859.008789 95.394 -19.7950
2859.375000 95.392 -19.8214
2859.741211 95.388 -19.8449
2860.107422 95.383 -19.8578
2860.473633 95.378 -19.8557
2860.839844 95.375 -19.8412
2861.206055 95.373 -19.8221
2861.572266 95.373 -19.8079
2861.938477 95.374 -19.8030
2862.304688 95.374 -19.8063
2862.670898 95.373 -19.8120
2863.037109 95.372 -19.8151
2863.403320 95.370 -19.8154
2863.769531 95.369 -19.8166
2864.135742 95.367 -19.8220
2864.501953 95.364 -19.8301
2864.868164 95.360 -19.8346
2865.234375 95.356 -19.8287
2865.600586 95.352 -19.8114
2865.966797 95.349 -19.7887
2866.333008 95.349 -19.7706
2866.699219 95.349 -19.7640
2867.065430 95.349 -19.7679
2867.431641 95.348 -19.7756
2867.797852 95.345 -19.7803
2868.164062 95.343 -19.7798
2868.530273 95.341 -19.7777
2868.896484 95.339 -19.7788
2869.262695 95.337 -19.7843
2869.628906 95.335 -19.7906
2869.995117 95.332 -19.7924
2870.361328 95.329 -19.7870
2870.727539 95.327 -19.7769
2871.093750 95.326 -19.7679
2871.459961 95.326 -19.7660
2871.826172 95.327 -19.7737
2872.192383 95.326 -19.7900
2872.558594 95.325 -19.8106
2872.924805 95.322 -19.8303
2873.291016 95.317 -19.8438
2873.657227 95.313 -19.8477
2874.023438 95.308 -19.8419
2874.389648 95.305 -19.8302
2874.755859 95.304 -19.8190
2875.122070 95.303 -19.8140
2875.488281 95.303 -19.8171
2875.854492 95.302 -19.8267
2876.220703 95.300 -19.8386
2876.586914 95.298 -19.8496
2876.953125 95.295 -19.8584
2877.319336 95.291 -19.8643
2877.685547 95.288 -19.8665
2878.051758 95.284 -19.8640
2878.417969 95.281 -19.8574
2878.784180 95.279 -19.8495
2879.150391 95.278 -19.8438
2879.516602 95.277 -19.8420
2879.882812 95.275 -19.8428
2880.249023 95.274 -19.8433
2880.615234 95.273 -19.8419
2880.981445 95.272 -19.8408
2881.347656 95.272 -19.8438
2881.713867 95.272 -19.8524
2882.080078 95.271 -19.8640
2882.446289 95.269 -19.8730
2882.812500 95.267 -19.8760
2883.178711 95.265 -19.8743
2883.544922 95.265 -19.8728
2883.911133 95.264 -19.8757
2884.277344 95.264 -19.8834
2884.643555 95.263 -19.8928
2885.009766 95.262 -19.9011
2885.375977 95.260 -19.9081
2885.742188 95.259 -19.9152
2886.108398 95.256 -19.9226
2886.474609 95.254 -19.9274
2886.840820 95.251 -19.9265
2887.207031 95.248 -19.9207
2887.573242 95.247 -19.9155
2887.939453 95.247 -19.9182
2888.305664 95.245 -19.9311
2888.671875 95.242 -19.9481
2889.038086 95.238 -19.9586
2889.404297 95.232 -19.9554
2889.770508 95.228 -19.9410
2890.136719 95.226 -19.9256
2890.502930 95.226 -19.9198
2890.869141 95.225 -19.9263
2891.235352 95.222 -19.9376
2891.601562 95.218 -19.9423
2891.967773 95.215 -19.9343
2892.333984 95.213 -19.9178
2892.700195 95.213 -19.9049
2893.066406 95.215 -19.9065
2893.432617 95.216 -19.9249
2893.798828 95.216 -19.9519
2894.165039 95.212 -19.9746
2894.531250 95.208 -19.9843
2894.897461 95.204 -19.9811
2895.263672 95.201 -19.9720
2895.629883 95.200 -19.9655
2895.996094 95.198 -19.9637
2896.362305 95.196 -19.9633
2896.728516 95.193 -19.9579
2897.094727 95.190 -19.9448
2897.460938 95.188 -19.9269
2897.827148 95.187 -19.9098
2898.193359 95.186 -19.8978
2898.559570 95.186 -19.8912
2898.925781 95.185 -19.8881
2899.291992 95.184 -19.8875
2899.658203 95.183 -19.8907
2900.024414 95.181 -19.8990
2900.390625 95.178 -19.9099
2900.756836 95.174 -19.9166
2901.123047 95.169 -19.9131
2901.489258 95.165 -19.8989
2901.855469 95.162 -19.8818
2902.221680 95.162 -19.8721
2902.587891 95.162 -19.8746
2902.954102 95.160 -19.8844
2903.320312 95.157 -19.8912
2903.686523 95.154 -19.8883
2904.052734 95.153 -19.8789
2904.418945 95.153 -19.8746
2904.785156 95.154 -19.8852
2905.151367 95.154 -19.9101
2905.517578 95.151 -19.9373
2905.883789 95.145 -19.9514
2906.250000 95.139 -19.9451
2906.616211 95.135 -19.9229
2906.982422 95.133 -19.8972
2907.348633 95.133 -19.8792
2907.714844 95.134 -19.8724
2908.081055 95.134 -19.8735
2908.447266 95.133 -19.8779
2908.813477 95.131 -19.8837
2909.179688 95.129 -19.8916
2909.545898 95.125 -19.9006
2909.912109 95.121 -19.9063
2910.278320 95.115 -19.9028
2910.644531 95.110 -19.8881
2911.010742 95.107 -19.8668
2911.376953 95.105 -19.8480
2911.743164 95.105 -19.8387
2912.109375 95.104 -19.8397
2912.475586 95.103 -19.8463
2912.841797 95.101 -19.8534
2913.208008 95.099 -19.8601
2913.574219 95.098 -19.8696
2913.940430 95.096 -19.8850
2914.306641 95.093 -19.9044
2914.672852 95.089 -19.9215
2915.039062 95.084 -19.9296
2915.405273 95.080 -19.9265
2915.771484 95.077 -19.9166
2916.137695 95.075 -19.9069
2916.503906 95.074 -19.9020
2916.870117 95.072 -19.9019
2917.236328 95.071 -19.9031
2917.602539 95.069 -19.9033
2917.968750 95.067 -19.9022
2918.334961 95.065 -19.9016
2918.701172 95.063 -19.9017
2919.067383 95.061 -19.9006
2919.433594 95.058 -19.8956
2919.799805 95.056 -19.8865
2920.166016 95.054 -19.8763
2920.532227 95.054 -19.8696
2920.898438 95.053 -19.8702
2921.264648 95.053 -19.8785
2921.630859 95.051 -19.8924
2921.997070 95.049 -19.9085
2922.363281 95.045 -19.9226
2922.729492 95.040 -19.9301
2923.095703 95.034 -19.9271
2923.461914 95.030 -19.9127
2923.828125 95.027 -19.8916
2924.194336 95.027 -19.8728
2924.560547 95.028 -19.8647
2924.926758 95.028 -19.8701
2925.292969 95.028 -19.8834
2925.659180 95.026 -19.8955
2926.025391 95.023 -19.9006
2926.391602 95.020 -19.9003
2926.757812 95.018 -19.9006
2927.124023 95.016 -19.9057
2927.490234 95.013 -19.9124
2927.856445 95.008 -19.9124
2928.222656 95.003 -19.8998
2928.588867 95.000 -19.8765
2928.955078 94.998 -19.8522
2929.321289 94.998 -19.8365
2929.687500 94.998 -19.8317
2930.053711 94.996 -19.8322
2930.419922 94.994 -19.8307
2930.786133 94.992 -19.8257
2931.152344 94.991 -19.8229
2931.518555 94.991 -19.8290
2931.884766 94.989 -19.8450
2932.250977 94.986 -19.8624
2932.617188 94.981 -19.8704
2932.983398 94.976 -19.8638
2933.349609 94.973 -19.8489
2933.715820 94.973 -19.8381
2934.082031 94.973 -19.8408
2934.448242 94.973 -19.8560
2934.814453 94.971 -19.8732
2935.180664 94.967 -19.8810
2935.546875 94.964 -19.8760
2935.913086 94.962 -19.8647
2936.279297 94.962 -19.8575
2936.645508 94.962 -19.8596
2937.011719 94.961 -19.8668
2937.377930 94.958 -19.8701
2937.744141 94.956 -19.8636
2938.110352 94.954 -19.8499
2938.476562 94.954 -19.8383
2938.842773 94.955 -19.8370
2939.208984 94.954 -19.8459
2939.575195 94.952 -19.8568
2939.941406 94.948 -19.8597
2940.307617 94.944 -19.8519
2940.673828 94.941 -19.8395
2941.040039 94.940 -19.8323
2941.406250 94.938 -19.8348
2941.772461 94.935 -19.8423
2942.138672 94.930 -19.8448
2942.504883 94.924 -19.8359
2942.871094 94.920 -19.8187
2943.237305 94.918 -19.8033
2943.603516 94.917 -19.7985
2943.969727 94.915 -19.8043
2944.335938 94.911 -19.8118
2944.702148 94.907 -19.8113
2945.068359 94.903 -19.8002
2945.434570 94.901 -19.7854
2945.800781 94.900 -19.7772
2946.166992 94.900 -19.7808
2946.533203 94.899 -19.7925
2946.899414 94.896 -19.8036
2947.265625 94.893 -19.8080
2947.631836 94.891 -19.8066
2947.998047 94.889 -19.8055
2948.364258 94.888 -19.8091
2948.730469 94.886 -19.8159
2949.096680 94.883 -19.8198
2949.462891 94.880 -19.8164
2949.829102 94.877 -19.8068
2950.195312 94.876 -19.7972
2950.561523 94.876 -19.7943
2950.927734 94.875 -19.7986
2951.293945 94.872 -19.8042
2951.660156 94.869 -19.8036
2952.026367 94.866 -19.7936
2952.392578 94.863 -19.7780
2952.758789 94.863 -19.7648
2953.125000 94.863 -19.7607
2953.491211 94.862 -19.7664
2953.857422 94.860 -19.7760
2954.223633 94.856 -19.7819
2954.589844 94.852 -19.7794
2954.956055 94.849 -19.7698
2955.322266 94.847 -19.7591
2955.688477 94.845 -19.7539
2956.054688 94.844 -19.7567
2956.420898 94.842 -19.7642
2956.787109 94.838 -19.7698
2957.153320 94.835 -19.7681
2957.519531 94.831 -19.7592
2957.885742 94.830 -19.7484
2958.251953 94.829 -19.7434
2958.618164 94.829 -19.7481
2958.984375 94.827 -19.7599
2959.350586 94.825 -19.7713
2959.716797 94.821 -19.7748
2960.083008 94.818 -19.7679
2960.449219 94.815 -19.7550
2960.815430 94.815 -19.7437
2961.181641 94.815 -19.7402
2961.547852 94.815 -19.7460
2961.914062 94.815 -19.7571
2962.280273 94.812 -19.7678
2962.646484 94.809 -19.7736
2963.012695 94.806 -19.7723
2963.378906 94.802 -19.7646
2963.745117 94.800 -19.7523
2964.111328 94.798 -19.7380
2964.477539 94.797 -19.7254
2964.843750 94.796 -19.7183
2965.209961 94.796 -19.7189
2965.576172 94.795 -19.7261
2965.942383 94.792 -19.7352
2966.308594 94.788 -19.7402
2966.674805 94.783 -19.7368
2967.041016 94.778 -19.7238
2967.407227 94.775 -19.7041
2967.773438 94.772 -19.6825
2968.139648 94.771 -19.6637
2968.505859 94.771 -19.6512
2968.872070 94.771 -19.6461
2969.238281 94.770 -19.6472
2969.604492 94.769 -19.6509
2969.970703 94.767 -19.6526
2970.336914 94.765 -19.6492
2970.703125 94.763 -19.6414
2971.069336 94.763 -19.6344
2971.435547 94.763 -19.6348
2971.801758 94.764 -19.6455
2972.167969 94.762 -19.6631
2972.534180 94.759 -19.6783
2972.900391 94.755 -19.6827
2973.266602 94.751 -19.6740
2973.632812 94.749 -19.6579
2973.999023 94.748 -19.6450
2974.365234 94.748 -19.6422
2974.731445 94.748 -19.6488
2975.097656 94.746 -19.6575
2975.463867 94.743 -19.6605
2975.830078 94.740 -19.6562
2976.196289 94.738 -19.6489
2976.562500 94.736 -19.6445
2976.928711 94.734 -19.6440
2977.294922 94.730 -19.6418
2977.661133 94.727 -19.6310
2978.027344 94.724 -19.6104
2978.393555 94.722 -19.5880
2978.759766 94.723 -19.5757
2979.125977 94.723 -19.5804
2979.492188 94.721 -19.5961
2979.858398 94.716 -19.6065
2980.224609 94.710 -19.5963
2980.590820 94.704 -19.5632
2980.957031 94.703 -19.5214
2981.323242 94.706 -19.4941
2981.689453 94.709 -19.4969
2982.055664 94.710 -19.5271
2982.421875 94.707 -19.5641
2982.788086 94.699 -19.5833
2983.154297 94.690 -19.5712
2983.520508 94.683 -19.5334
2983.886719 94.681 -19.4893
2984.252930 94.682 -19.4579
2984.619141 94.684 -19.4473
2984.985352 94.685 -19.4517
2985.351562 94.684 -19.4600
2985.717773 94.682 -19.4650
2986.083984 94.680 -19.4663
2986.450195 94.678 -19.4675
2986.816406 94.676 -19.4698
2987.182617 94.674 -19.4705
2987.548828 94.672 -19.4666
2987.915039 94.670 -19.4601
2988.281250 94.670 -19.4579
2988.647461 94.669 -19.4656
2989.013672 94.668 -19.4816
2989.379883 94.664 -19.4955
2989.746094 94.660 -19.4958
2990.112305 94.656 -19.4794
2990.478516 94.655 -19.4557
2990.844727 94.656 -19.4410
2991.210938 94.659 -19.4459
2991.577148 94.660 -19.4676
2991.943359 94.657 -19.4915
2992.309570 94.653 -19.5020
2992.675781 94.649 -19.4938
2993.041992 94.647 -19.4747
2993.408203 94.647 -19.4581
2993.774414 94.647 -19.4529
2994.140625 94.648 -19.4579
2994.506836 94.647 -19.4655
2994.873047 94.644 -19.4691
2995.239258 94.642 -19.4676
2995.605469 94.639 -19.4631
2995.971680 94.636 -19.4557
2996.337891 94.632 -19.4420
2996.704102 94.629 -19.4188
2997.070312 94.628 -19.3899
2997.436523 94.629 -19.3669
2997.802734 94.631 -19.3625
2998.168945 94.631 -19.3786
2998.535156 94.628 -19.4021
2998.901367 94.621 -19.4119
2999.267578 94.614 -19.3938
2999.633789 94.609 -19.3530
3000.000000 94.609 -19.3120
3000.366211 94.613 -19.2950
3000.732422 94.615 -19.3098
3001.098633 94.614 -19.3408
3001.464844 94.608 -19.3607
3001.831055 94.601 -19.3508
3002.197266 94.598 -19.3161
3002.563477 94.599 -19.2817
3002.929688 94.604 -19.2748
3003.295898 94.608 -19.3038
3003.662109 94.607 -19.3514
3004.028320 94.601 -19.3877
3004.394531 94.593 -19.3906
3004.760742 94.587 -19.3618
3005.126953 94.586 -19.3236
3005.493164 94.588 -19.3016
3005.859375 94.591 -19.3065
3006.225586 94.590 -19.3270
3006.591797 94.586 -19.3412
3006.958008 94.581 -19.3332
3007.324219 94.577 -19.3049
3007.690430 94.577 -19.2733
3008.056641 94.579 -19.2567
3008.422852 94.581 -19.2613
3008.789062 94.580 -19.2782
3009.155273 94.576 -19.2916
3009.521484 94.571 -19.2908
3009.887695 94.568 -19.2769
3010.253906 94.565 -19.2607
3010.620117 94.565 -19.2526
3010.986328 94.564 -19.2552
3011.352539 94.561 -19.2618
3011.718750 94.558 -19.2630
3012.084961 94.554 -19.2543
3012.451172 94.552 -19.2393
3012.817383 94.552 -19.2267
3013.183594 94.552 -19.2239
3013.549805 94.553 -19.2316
3013.916016 94.552 -19.2440
3014.282227 94.550 -19.2534
3014.648438 94.548 -19.2554
3015.014648 94.546 -19.2510
3015.380859 94.545 -19.2450
3015.747070 94.544 -19.2419
3016.113281 94.543 -19.2419
3016.479492 94.541 -19.2418
3016.845703 94.539 -19.2366
3017.211914 94.536 -19.2238
3017.578125 94.535 -19.2047
3017.944336 94.534 -19.1841
3018.310547 94.534 -19.1669
3018.676758 94.535 -19.1560
3019.042969 94.535 -19.1511
3019.409180 94.534 -19.1494
3019.775391 94.533 -19.1477
3020.141602 94.531 -19.1443
3020.507812 94.529 -19.1393
3020.874023 94.527 -19.1345
3021.240234 94.525 -19.1313
3021.606445 94.523 -19.1301
3021.972656 94.521 -19.1299
3022.338867 94.519 -19.1290
3022.705078 94.516 -19.1266
3023.071289 94.514 -19.1230
3023.437500 94.512 -19.1191
3023.803711 94.510 -19.1161
3024.169922 94.509 -19.1143
3024.536133 94.507 -19.1134
3024.902344 94.506 -19.1135
3025.268555 94.505 -19.1143
3025.634766 94.503 -19.1151
3026.000977 94.502 -19.1147
3026.367188 94.500 -19.1121
3026.733398 94.499 -19.1067
3027.099609 94.498 -19.1006
3027.465820 94.497 -19.0962
3027.832031 94.496 -19.0941
3028.198242 94.494 -19.0920
3028.564453 94.492 -19.0856
3028.930664 94.490 -19.0724
3029.296875 94.489 -19.0543
3029.663086 94.489 -19.0377
3030.029297 94.490 -19.0287
3030.395508 94.490 -19.0287
3030.761719 94.489 -19.0336
3031.127930 94.488 -19.0373
3031.494141 94.486 -19.0369
3031.860352 94.484 -19.0349
3032.226562 94.482 -19.0354
3032.592773 94.480 -19.0385
3032.958984 94.477 -19.0382
3033.325195 94.473 -19.0269
3033.691406 94.470 -19.0021
3034.057617 94.469 -18.9719
3034.423828 94.472 -18.9507
3034.790039 94.476 -18.9499
3035.156250 94.478 -18.9692
3035.522461 94.477 -18.9963
3035.888672 94.474 -19.0151
3036.254883 94.469 -19.0159
3036.621094 94.466 -19.0010
3036.987305 94.464 -18.9819
3037.353516 94.465 -18.9702
3037.719727 94.465 -18.9702
3038.085938 94.465 -18.9778
3038.452148 94.462 -18.9846
3038.818359 94.459 -18.9838
3039.184570 94.456 -18.9738
3039.550781 94.453 -18.9572
3039.916992 94.452 -18.9382
3040.283203 94.451 -18.9209
3040.649414 94.451 -18.9076
3041.015625 94.452 -18.9001
3041.381836 94.452 -18.8994
3041.748047 94.452 -18.9047
3042.114258 94.451 -18.9135
3042.480469 94.449 -18.9218
3042.846680 94.447 -18.9260
3043.212891 94.444 -18.9253
3043.579102 94.442 -18.9216
3043.945312 94.441 -18.9189
3044.311523 94.440 -18.9202
3044.677734 94.438 -18.9247
3045.043945 94.436 -18.9288
3045.410156 94.434 -18.9282
3045.776367 94.432 -18.9221
3046.142578 94.431 -18.9149
3046.508789 94.432 -18.9137
3046.875000 94.432 -18.9232
3047.241211 94.431 -18.9403
3047.607422 94.427 -18.9553
3047.973633 94.423 -18.9572
3048.339844 94.418 -18.9411
3048.706055 94.416 -18.9133
3049.072266 94.416 -18.8870
3049.438477 94.418 -18.8741
3049.804688 94.420 -18.8774
3050.170898 94.420 -18.8890
3050.537109 94.417 -18.8962
3050.903320 94.414 -18.8907
3051.269531 94.411 -18.8735
3051.635742 94.411 -18.8530
3052.001953 94.411 -18.8392
3052.368164 94.413 -18.8364
3052.734375 94.413 -18.8414
3053.100586 94.412 -18.8470
3053.466797 94.410 -18.8469
3053.833008 94.408 -18.8400
3054.199219 94.408 -18.8300
3054.565430 94.409 -18.8234
3054.931641 94.411 -18.8258
3055.297852 94.413 -18.8397
3055.664062 94.414 -18.8632
3056.030273 94.413 -18.8900
3056.396484 94.410 -18.9119
